p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RPS19	2.47729873424752e-07	0.331350590240418	0.98	0.99	0.00445839453202526	CD4+ Tcm	RPS19
STK4	2.5371031237084e-07	1.06951308912941	0.48	0.233	0.00456602449173801	CD4+ Tcm	STK4
RPS26	3.16738837980492e-07	0.48638751609826	0.98	0.962	0.00570034886713492	CD4+ Tcm	RPS26
TMSB4X	3.48256614178912e-07	0.352368334343314	1	0.99	0.00626757428537789	CD4+ Tcm	TMSB4X
ARHGAP15	3.64399970569494e-07	0.818426414647047	0.28	0.082	0.00655810627033918	CD4+ Tcm	ARHGAP15
RPL26	6.62084044765492e-07	0.320675495284259	0.96	0.978	0.0119155265536446	CD4+ Tcm	RPL26
RORA	7.85107381876772e-07	0.852090512982144	0.3	0.098	0.0141295775516363	CD4+ Tcm	RORA
GMFG	1.02365131000091e-06	0.819355975598235	0.58	0.297	0.0184226526260863	CD4+ Tcm	GMFG
RPS6	1.64650772942603e-06	0.409794623361336	0.98	0.973	0.0296321996064803	CD4+ Tcm	RPS6
SON	2.409937343056e-06	0.964599101575377	0.64	0.536	0.0433716423629789	CD4+ Tcm	SON
RPL32	2.88548844767348e-06	0.372368612264698	0.94	0.984	0.0519301355927796	CD4+ Tcm	RPL32
SRGN	3.01285179326826e-06	0.426262682491764	0.8	0.451	0.0542222937234488	CD4+ Tcm	SRGN
C2CD3	3.29587396081637e-06	0.657456768198689	0.86	0.789	0.0593158436728123	CD4+ Tcm	C2CD3
RPL23A	3.39204694159354e-06	0.36598777026343	0.96	0.972	0.061046668807859	CD4+ Tcm	RPL23A
CCL20	3.56161680320514e-06	1.25826092785964	0.26	0.081	0.0640984176072829	CD4+ Tcm	CCL20
PTPN7	4.38031428864033e-06	0.597764226698363	0.26	0.08	0.0788325162526601	CD4+ Tcm	PTPN7
SAMSN1	4.75490454755861e-06	0.620753927099741	0.4	0.163	0.0855740171424123	CD4+ Tcm	SAMSN1
RPS12	5.24472726195874e-06	0.424913203229202	0.96	0.975	0.0943893565334714	CD4+ Tcm	RPS12
SOCS1	6.29312189210299e-06	0.67939499682208	0.34	0.128	0.113257314692178	CD4+ Tcm	SOCS1
RPL13A	6.9265104709418e-06	0.322426704193525	0.98	0.99	0.124656408945539	CD4+ Tcm	RPL13A
RPL17	7.46987636977261e-06	0.54416822733491	0.92	0.925	0.134435365026798	CD4+ Tcm	RPL17
RPL34	9.0673578035363e-06	0.316011051484546	1	0.994	0.163185238390243	CD4+ Tcm	RPL34
LDHB	9.81923624165833e-06	0.74464595528188	0.68	0.552	0.176716794641125	CD4+ Tcm	LDHB
IKZF1	1.09034158219844e-05	0.781499684396903	0.28	0.096	0.196228774548252	CD4+ Tcm	IKZF1
SEPTIN1	1.09102963471519e-05	0.768808778565645	0.36	0.155	0.196352603359693	CD4+ Tcm	SEPTIN1
JUN	1.28959435588505e-05	1.05693566985099	0.68	0.577	0.232088296228633	CD4+ Tcm	JUN
RPL21	1.32829258345168e-05	0.393449453725822	0.94	0.988	0.239052816243799	CD4+ Tcm	RPL21
SARAF	1.75993129305995e-05	0.829197086668616	0.72	0.663	0.316734834811999	CD4+ Tcm	SARAF
SEMA6B	1.76115894985579e-05	0.755846960620728	0.74	0.64	0.316955776205546	CD4+ Tcm	SEMA6B
SBF2	1.82920075728329e-05	0.970899618499446	0.6	0.467	0.329201260288274	CD4+ Tcm	SBF2
RPL19	1.86112174212238e-05	0.264174120492054	1	0.974	0.334946079929765	CD4+ Tcm	RPL19
RPLP2	2.23782482206953e-05	0.330469824178379	0.96	0.989	0.402741333227853	CD4+ Tcm	RPLP2
RPS27A	2.33522718364473e-05	0.388150727941605	0.98	0.988	0.420270836240543	CD4+ Tcm	RPS27A
NABP1	2.92086160750153e-05	0.887399981971547	0.84	0.658	0.52566746350205	CD4+ Tcm	NABP1
TNFRSF1B	3.06213753391845e-05	0.623350932942889	0.26	0.093	0.551092891979303	CD4+ Tcm	TNFRSF1B
RPL15	4.00663741561568e-05	0.288130385192711	0.96	0.97	0.721074535688355	CD4+ Tcm	RPL15
TNFAIP3	4.04167510941429e-05	0.8058202466447	0.4	0.2	0.72738026944129	CD4+ Tcm	TNFAIP3
BIRC3	4.35076024423522e-05	0.848655588364202	0.36	0.167	0.783006321155012	CD4+ Tcm	BIRC3
ISG20	4.85569779500438e-05	0.779187989086047	0.42	0.215	0.873879932166939	CD4+ Tcm	ISG20
RPS2	5.38818902370057e-05	0.326482806105338	0.96	0.982	0.969712378595391	CD4+ Tcm	RPS2
RPS4X	5.61200417526734e-05	0.296575838057121	0.96	0.977	1	CD4+ Tcm	RPS4X
EEF1D	7.31057056288942e-05	0.457707112010971	0.88	0.887	1	CD4+ Tcm	EEF1D
RHOH	7.78785834097269e-05	0.434720872574828	0.26	0.092	1	CD4+ Tcm	RHOH
RPL35A	8.022240678652e-05	0.252762420073884	0.98	0.975	1	CD4+ Tcm	RPL35A
RPS15	9.09857126052239e-05	0.254786335706175	0.98	0.993	1	CD4+ Tcm	RPS15
RPS16	0.000117424807553162	0.292425108297703	0.94	0.977	1	CD4+ Tcm	RPS16
HSPA8	0.000118233403441777	0.60617711663446	0.7	0.659	1	CD4+ Tcm	HSPA8
S100A4	0.000132091567209248	0.444942627634138	0.9	0.864	1	CD4+ Tcm	S100A4
DOK2	0.000143428032605051	0.463035343862896	0.26	0.1	1	CD4+ Tcm	DOK2
RPL6	0.000145429356422748	0.393056171322744	0.92	0.915	1	CD4+ Tcm	RPL6
RPL18A	0.000180151041714263	0.260597285885388	0.98	0.986	1	CD4+ Tcm	RPL18A
RPS15A	0.000211447917995221	0.263930953166755	0.98	0.994	1	CD4+ Tcm	RPS15A
RPL10A	0.000211872823034735	0.338368069988668	0.94	0.917	1	CD4+ Tcm	RPL10A
C11orf58	0.000222170574269398	0.583565934962065	0.64	0.597	1	CD4+ Tcm	C11orf58
CDC42SE2	0.00027914473705259	0.672273160906714	0.32	0.159	1	CD4+ Tcm	CDC42SE2
PNPT1	0.000325330487950637	0.658848802400322	0.66	0.574	1	CD4+ Tcm	PNPT1
HCST	0.000325885024768789	0.330405990432761	0.5	0.271	1	CD4+ Tcm	HCST
BTN3A2	0.000332987033442257	0.835803153043438	0.3	0.148	1	CD4+ Tcm	BTN3A2
RHOF	0.000369417740031209	0.719655607737018	0.28	0.129	1	CD4+ Tcm	RHOF
RPL11	0.000388550635615338	0.268306169341253	1	0.979	1	CD4+ Tcm	RPL11
RPL14	0.000389645910681321	0.284019862298394	0.96	0.949	1	CD4+ Tcm	RPL14
ZNF341	0.000418340498124815	0.582699342936025	0.3	0.144	1	CD4+ Tcm	ZNF341
RPS23	0.000423775820528583	0.276119087228798	0.94	0.967	1	CD4+ Tcm	RPS23
RPS18	0.000498292647821133	0.272866741999575	0.96	0.986	1	CD4+ Tcm	RPS18
RPS10	0.000540994655721576	0.320049597567751	0.9	0.92	1	CD4+ Tcm	RPS10
SYTL2	0.000562203897754437	0.679810548849913	0.72	0.646	1	CD4+ Tcm	SYTL2
LAPTM5	0.00057198736325365	0.5072211507167	0.56	0.352	1	CD4+ Tcm	LAPTM5
CARD16	0.000653318554353307	0.759229513336617	0.38	0.224	1	CD4+ Tcm	CARD16
YWHAB	0.000682207797492345	0.755090717572957	0.62	0.594	1	CD4+ Tcm	YWHAB
CD96	0.000808162538165434	0.826212746284414	0.4	0.258	1	CD4+ Tcm	CD96
RPL10P9	0.000907401482259242	0.284423665249934	0.96	0.985	1	CD4+ Tcm	RPL10P9
DNAJB1	0.000942407385980696	0.976837133024507	0.54	0.467	1	CD4+ Tcm	DNAJB1
YIPF6	0.00101478281623991	0.481789000535563	0.76	0.695	1	CD4+ Tcm	YIPF6
PMAIP1	0.0010235295444443	0.620650226084078	0.28	0.134	1	CD4+ Tcm	PMAIP1
ICAM3	0.0010238266891043	0.699319827466253	0.32	0.171	1	CD4+ Tcm	ICAM3
SH3BGRL3	0.00114686262948055	0.281827448411307	0.88	0.878	1	CD4+ Tcm	SH3BGRL3
PFN1	0.00130133742654488	0.291831106559313	0.92	0.897	1	CD4+ Tcm	PFN1
PPP2R5C	0.00167598440345555	0.756498807963141	0.46	0.343	1	CD4+ Tcm	PPP2R5C
RPL10	0.00211746821872217	0.260948062632256	0.94	0.994	1	CD4+ Tcm	RPL10
STING1	0.00223093014943756	0.787043069650065	0.34	0.212	1	CD4+ Tcm	STING1
FXYD5	0.00235506883334067	0.55065322079403	0.66	0.647	1	CD4+ Tcm	FXYD5
RPL9	0.00239690307248671	0.290240976499216	0.9	0.94	1	CD4+ Tcm	RPL9
DCK	0.00288949583162188	0.579155298175836	0.26	0.136	1	CD4+ Tcm	DCK
ZNF385D	0.00292883170277271	0.491249802164324	0.62	0.474	1	CD4+ Tcm	ZNF385D
AP002990.1	0.00313857580470634	0.310155606303011	0.86	0.899	1	CD4+ Tcm	AP002990.1
AC116533.1	0.00317537003634482	0.585962183513035	0.4	0.24	1	CD4+ Tcm	AC116533.1
RAB3B	0.00325922373874634	0.516106248958584	0.76	0.688	1	CD4+ Tcm	RAB3B
JUNB	0.00330567658578649	0.751656211028602	0.62	0.624	1	CD4+ Tcm	JUNB
C1orf43	0.00366478497299411	0.267946246819636	0.14	0.396	1	CD4+ Tcm	C1orf43
RPL22	0.00384605285740807	0.295549232402329	0.94	0.928	1	CD4+ Tcm	RPL22
LAT	0.00402957691265213	0.368383369972065	0.26	0.127	1	CD4+ Tcm	LAT
HSPA1B	0.004160683300625	0.906489301381973	0.56	0.554	1	CD4+ Tcm	HSPA1B
HLA-F	0.00467090967585636	0.546778476685426	0.34	0.213	1	CD4+ Tcm	HLA-F
ETS1	0.00509257879111834	0.647967562034985	0.28	0.16	1	CD4+ Tcm	ETS1
GPSM3	0.00523503298620645	0.554483086144103	0.32	0.194	1	CD4+ Tcm	GPSM3
CD53	0.00536412186045548	0.329274553145383	0.4	0.23	1	CD4+ Tcm	CD53
HSP90AA1	0.00559600125054143	0.433614713060729	0.84	0.839	1	CD4+ Tcm	HSP90AA1
REL	0.00612560228829718	0.560976992047416	0.54	0.48	1	CD4+ Tcm	REL
RPL4	0.00620743698072161	0.366030864275896	0.78	0.847	1	CD4+ Tcm	RPL4
LEPROTL1	0.00657783264350076	0.689611632155466	0.44	0.363	1	CD4+ Tcm	LEPROTL1
SOD1	0.00762494439819144	0.434695738766118	0.66	0.686	1	CD4+ Tcm	SOD1
LIMD2	0.00866645507993809	0.656382585398445	0.32	0.206	1	CD4+ Tcm	LIMD2
CHST12	0.00880651002587026	0.548577007523587	0.8	0.727	1	CD4+ Tcm	CHST12
GDPD1	0.00936087237793832	1.06406791236266	0.4	0.32	1	CD4+ Tcm	GDPD1
CD21	5.63177959590999e-90	1.67276599377883	0.838	0.091	1.01355137387592e-85	CD4+ Tem	CD2
CD3D1	6.56616301576969e-81	1.71173443821593	0.848	0.113	1.18171235794807e-76	CD4+ Tem	CD3D
LTB1	4.34941265212221e-73	1.98188691800178	0.798	0.117	7.82763795002434e-69	CD4+ Tem	LTB
TRAC1	3.43516442413902e-72	1.77290555129153	0.869	0.147	6.182265414123e-68	CD4+ Tem	TRAC
CD3E1	3.05520496535138e-68	1.42120011238579	0.717	0.09	5.49845237614288e-64	CD4+ Tem	CD3E
KLRB11	1.47153442157335e-62	1.95271158399776	0.576	0.06	2.64832049850556e-58	CD4+ Tem	KLRB1
IL7R1	3.38999249295864e-58	1.79944746924921	0.657	0.099	6.10096948957767e-54	CD4+ Tem	IL7R
SPOCK21	3.85808991738169e-58	1.26934883143134	0.505	0.046	6.94340442431183e-54	CD4+ Tem	SPOCK2
IL2RG1	1.77220489228618e-57	1.41379603285994	0.677	0.106	3.18943714464744e-53	CD4+ Tem	IL2RG
TRBC21	5.11911288709071e-57	1.3801300463475	0.636	0.084	9.21286746289716e-53	CD4+ Tem	TRBC2
CD40LG	2.22467697009406e-53	1.18750751948777	0.323	0.015	4.00375114307828e-49	CD4+ Tem	CD40LG
TRBC11	4.75732682589327e-53	1.77807644429909	0.545	0.066	8.56176108856012e-49	CD4+ Tem	TRBC1
PTPRCAP1	3.78898335106238e-51	0.90978148318032	0.626	0.09	6.81903333690697e-47	CD4+ Tem	PTPRCAP
CXCR41	9.16960916810793e-48	1.69717015961171	0.889	0.29	1.65025456198438e-43	CD4+ Tem	CXCR4
CD3G	6.07956507180518e-47	1.04613203221676	0.424	0.041	1.09413932597278e-42	CD4+ Tem	CD3G
CD691	5.69222212195521e-46	1.40292692483733	0.687	0.134	1.02442921528828e-41	CD4+ Tem	CD69
CYTIP1	2.37275294842586e-45	1.34387896402432	0.677	0.141	4.27024348128202e-41	CD4+ Tem	CYTIP
GPR171	3.27752453825239e-45	1.19099084266248	0.414	0.041	5.89856091149282e-41	CD4+ Tem	GPR171
CORO1A1	2.06132034025022e-43	1.35790884693721	0.778	0.214	3.70975821634833e-39	CD4+ Tem	CORO1A
CORO1B1	7.41971318917701e-38	1.3462800474972	0.889	0.402	1.33532578265619e-33	CD4+ Tem	CORO1B
CD521	9.55987678540441e-37	1.33556699639112	0.869	0.301	1.72049102506923e-32	CD4+ Tem	CD52
BTG11	9.48700301194725e-36	1.24377879151002	0.96	0.659	1.70737593206015e-31	CD4+ Tem	BTG1
IL321	2.0806792968708e-35	1.57707361007215	0.909	0.504	3.74459853057838e-31	CD4+ Tem	IL32
SIT11	2.76950871607904e-35	0.930596565000137	0.343	0.037	4.98428483632746e-31	CD4+ Tem	SIT1
TNFRSF181	6.98049463863783e-35	1.16723661347402	0.374	0.046	1.25627962011565e-30	CD4+ Tem	TNFRSF18
B2M1	2.82980449711908e-33	0.732166926031588	1	0.994	5.09279915346521e-29	CD4+ Tem	B2M
ARHGDIB1	6.63850650163614e-33	1.14014389626538	0.859	0.38	1.19473201509946e-28	CD4+ Tem	ARHGDIB
CD71	7.42556946749833e-30	1.20158009303764	0.475	0.093	1.33637973706567e-25	CD4+ Tem	CD7
CD2471	1.18934417216434e-29	0.904394257252063	0.364	0.052	2.14046270664417e-25	CD4+ Tem	CD247
HLA-B1	1.09654312558666e-28	0.820589142900582	0.99	0.903	1.97344866311832e-24	CD4+ Tem	HLA-B
AQP3	2.28155152969178e-28	0.854395570020906	0.343	0.051	4.10610828798631e-24	CD4+ Tem	AQP3
CTLA41	5.28695677251574e-28	0.985109292012746	0.263	0.027	9.51493610349659e-24	CD4+ Tem	CTLA4
TNFRSF41	7.42368836278898e-28	1.27566748365077	0.364	0.058	1.33604119465113e-23	CD4+ Tem	TNFRSF4
RPS291	3.1289280365558e-27	0.610238778138872	0.99	0.968	5.63113178738948e-23	CD4+ Tem	RPS29
TXNIP1	4.72135394845964e-27	1.19144614400365	0.889	0.535	8.49702070104282e-23	CD4+ Tem	TXNIP
RPS271	8.88811781384962e-27	0.605780630907951	0.99	0.995	1.59959456295852e-22	CD4+ Tem	RPS27
HLA-C1	9.07508467722914e-25	0.874620163435054	0.98	0.789	1.63324298936093e-20	CD4+ Tem	HLA-C
GZMA	1.94190698801116e-24	0.984205094919766	0.364	0.061	3.49485000632369e-20	CD4+ Tem	GZMA
HLA-A1	4.34191209565691e-24	0.85565118483958	0.96	0.88	7.81413919855373e-20	CD4+ Tem	HLA-A
CD481	5.00540365838512e-23	0.927231749461466	0.475	0.125	9.0082249639957e-19	CD4+ Tem	CD48
GMFG1	1.04343665260447e-22	0.963660148783089	0.687	0.277	1.87787294369226e-18	CD4+ Tem	GMFG
RPS27A1	1.04993431815806e-22	0.489261342994448	0.99	0.988	1.88956679238907e-18	CD4+ Tem	RPS27A
JUN1	1.73352464240636e-22	1.41578652042296	0.808	0.562	3.11982429893872e-18	CD4+ Tem	JUN
CCL201	2.45269908408655e-22	1.25880562635295	0.343	0.066	4.41412254163056e-18	CD4+ Tem	CCL20
TMSB4X1	3.76712377888756e-22	0.563996874121351	1	0.99	6.77969266486395e-18	CD4+ Tem	TMSB4X
EVL1	5.31091141041108e-22	1.03661593769817	0.586	0.212	9.55804726531682e-18	CD4+ Tem	EVL
TSC22D31	1.07713788554157e-21	1.24092372743248	0.808	0.509	1.93852505260917e-17	CD4+ Tem	TSC22D3
RPS251	9.21429363160546e-21	0.53748699662132	1	0.973	1.65829642488003e-16	CD4+ Tem	RPS25
RPLP11	2.27496240947245e-20	0.499063220858614	0.99	0.993	4.09424984832756e-16	CD4+ Tem	RPLP1
LAPTM51	3.45678388786445e-20	0.723075658870071	0.798	0.324	6.22117396298966e-16	CD4+ Tem	LAPTM5
RHOH1	4.64486836054914e-20	0.864563498251581	0.354	0.077	8.35936958848028e-16	CD4+ Tem	RHOH
TNFRSF25	1.64680549270534e-19	0.872036417316929	0.273	0.047	2.96375584522181e-15	CD4+ Tem	TNFRSF25
CD531	7.35560616119408e-19	0.892838639779102	0.566	0.209	1.3237884408301e-14	CD4+ Tem	CD53
RPS121	7.63424536730849e-19	0.48694205795945	0.99	0.973	1.37393513875451e-14	CD4+ Tem	RPS12
RAC21	1.54556397598561e-18	0.875248494693729	0.596	0.243	2.7815514875813e-14	CD4+ Tem	RAC2
PTPRC1	4.54277909100013e-18	0.989225302607415	0.535	0.191	8.17563953007293e-14	CD4+ Tem	PTPRC
PIK3IP11	1.38269360565708e-17	0.938628146010548	0.414	0.124	2.48843368210105e-13	CD4+ Tem	PIK3IP1
RORA1	1.48043393360455e-17	0.863214367458292	0.343	0.086	2.66433695030811e-13	CD4+ Tem	RORA
LAT1	2.29166070477438e-17	0.786392837917147	0.394	0.11	4.12430177038245e-13	CD4+ Tem	LAT
HLA-E1	2.59718739201192e-17	0.9572636139025	0.788	0.601	4.67415814940385e-13	CD4+ Tem	HLA-E
RPS261	3.0428094123971e-17	0.505506606502713	0.98	0.961	5.47614409949107e-13	CD4+ Tem	RPS26
TBC1D10C1	4.03449831578276e-17	0.729339311991228	0.313	0.068	7.26088661891423e-13	CD4+ Tem	TBC1D10C
ACAP11	4.09915922627302e-17	0.951682918625814	0.455	0.149	7.37725685952356e-13	CD4+ Tem	ACAP1
TRAF3IP31	8.1255163867131e-17	0.716761770248266	0.323	0.076	1.46234918411676e-12	CD4+ Tem	TRAF3IP3
CD271	1.06202590113077e-16	0.740853863527964	0.273	0.052	1.91132801426504e-12	CD4+ Tem	CD27
LCK1	1.52566061366791e-16	0.798423680832928	0.364	0.096	2.74573140641814e-12	CD4+ Tem	LCK
CD371	5.35852965598104e-16	0.735948819177346	0.576	0.232	9.64374582186907e-12	CD4+ Tem	CD37
SRGN1	9.15007961340815e-16	0.283706093337619	0.909	0.427	1.64673982802507e-11	CD4+ Tem	SRGN
FXYD51	1.85943023110828e-15	0.783777021519555	0.788	0.636	3.34641658692557e-11	CD4+ Tem	FXYD5
BATF1	2.17920588067941e-15	1.166317586199	0.354	0.102	3.92191682345873e-11	CD4+ Tem	BATF
RPL191	5.36175968162589e-15	0.397349710833029	0.99	0.974	9.64955889902212e-11	CD4+ Tem	RPL19
RPL211	5.97523618721034e-15	0.445457019652782	0.99	0.986	1.07536325661224e-10	CD4+ Tem	RPL21
HCST1	8.33305867521118e-15	0.796906063978099	0.586	0.255	1.49970056977776e-10	CD4+ Tem	HCST
RPS101	8.7203101591949e-15	0.474226902315431	0.96	0.916	1.56939421935031e-10	CD4+ Tem	RPS10
SARAF1	1.0518145997563e-14	0.712386913950817	0.808	0.654	1.89295073518142e-10	CD4+ Tem	SARAF
DNAJB11	1.15028027579739e-14	1.15176654866125	0.677	0.453	2.07015941235256e-10	CD4+ Tem	DNAJB1
RPL301	1.20533951201431e-14	0.412141180174399	0.98	0.957	2.16924951977215e-10	CD4+ Tem	RPL30
RGS11	1.30433522324187e-14	1.15693409849924	0.616	0.288	2.34741210126839e-10	CD4+ Tem	RGS1
GIMAP7	2.42193586336673e-14	0.768824345701956	0.273	0.062	4.3587579733011e-10	CD4+ Tem	GIMAP7
RPS13	2.46719347275814e-14	0.407586212644975	1	0.954	4.44020809292282e-10	CD4+ Tem	RPS13
RPL321	2.49900705839059e-14	0.387742547117176	0.99	0.982	4.49746300298554e-10	CD4+ Tem	RPL32
